target.name,target.accession,query.name,query.accession,full.seq.E-value,full.seq.score,full.seq.bias,best.domain.E-value,best.domain.score,best.domain.bias,exp,reg,clu,ov,env,dom,rep,inc,description.of.target,group
WP_000447162.1,-,0041988,88946,4e-18,63.3,0,6.9e-18,62.5,0,1.3,1,0,0,1,1,1,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Bacillus],bacteria
WP_071740389.1,-,0041988,88946,8.2e-18,62.3,0.1,1.5e-17,61.5,0.1,1.4,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor [Bacillus],bacteria
WP_000197755.1,-,0041988,88946,8.3e-18,62.3,0,1.4e-17,61.6,0,1.3,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sporulation sigma factor SigG [Bacillus],bacteria
WP_000840007.1,-,0041988,88946,3.3e-17,60.3,0,5.1e-17,59.8,0,1.3,1,0,0,1,1,1,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Bacillus],bacteria
WP_002164611.1,-,0041988,88946,4e-16,56.9,0,9e-16,55.7,0,1.6,2,0,0,2,2,2,1,MULTISPECIES: RNA polymerase sigma factor SigB [Bacillus],bacteria
WP_000337509.1,-,0041988,88946,3.8e-9,34.5,0,6.7e-9,33.7,0,1.4,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase subunit sigma-70 [Bacillus],bacteria
WP_002025078.1,-,0041988,88946,9.1e-9,33.3,0.1,2.6e-8,31.9,0,1.7,2,0,0,2,2,2,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Bacillus],bacteria
WP_002082432.1,-,0041988,88946,1.5e-8,32.6,0.3,3.5e-8,31.4,0,1.7,2,0,0,2,2,2,1,MULTISPECIES: RNA polymerase sigma factor SigI [Bacillus],bacteria
WP_003234958.1,-,0041988,88946,1.6e-30,102.8,0.2,2.4e-30,102.2,0.2,1.2,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor SigW [Bacillus],bacteria
WP_003226225.1,-,0041988,88946,3.6e-26,88.8,0.2,7.1e-26,87.9,0.2,1.5,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor RpoD [Bacillus],bacteria
WP_003243678.1,-,0041988,88946,6.5e-26,88,0.3,9.6e-26,87.5,0.3,1.2,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor SigY [Bacilli],bacteria
WP_003224177.1,-,0041988,88946,2.7e-22,76.4,0.3,5.1e-22,75.5,0.3,1.4,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor SigM [Bacillus],bacteria
WP_003245485.1,-,0041988,88946,8.4e-22,74.8,1,1.3e-21,74.2,1,1.3,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor YlaC [Bacillus],bacteria
WP_003230521.1,-,0041988,88946,9.5e-22,74.7,2.1,1.8e-21,73.8,2.1,1.4,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor SigX [Bacteria],bacteria
WP_003230458.1,-,0041988,88946,5.7e-20,69,0,1.2e-19,67.9,0,1.5,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sporulation sigma factor SigF [Bacillus],bacteria
WP_003221446.1,-,0041988,88946,5.7e-20,69,0,8.5e-20,68.4,0,1.3,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sporulation sigma factor SigE [Bacillus],bacteria
WP_003225758.1,-,0041988,88946,2.2e-19,67.1,0,3.7e-19,66.4,0,1.3,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sporulation sigma factor SigH [Bacillus],bacteria
WP_009967190.1,-,0041988,88946,2.2e-18,63.9,0,3.8e-18,63.1,0,1.3,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sporulation sigma factor SigG [Bacillus],bacteria
WP_004398891.1,-,0041988,88946,7e-17,59.1,0,1.3e-16,58.2,0,1.4,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor SigV [Bacillus],bacteria
WP_004398507.1,-,0041988,88946,3.9e-15,53.5,0.1,6.1e-15,52.9,0.1,1.2,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor SigZ [Bacillus],bacteria
WP_003246715.1,-,0041988,88946,2.5e-14,50.9,0,4.4e-14,50.1,0,1.4,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor SigB [Bacillus],bacteria
WP_003245855.1,-,0041988,88946,2e-13,48,0,8.7e-13,45.9,0,1.9,2,0,0,2,2,2,1,MULTISPECIES: RNA polymerase sigma factor SigI [Bacillus],bacteria
WP_003220911.1,-,0041988,88946,3.4e-11,40.8,0,6.6e-11,39.9,0,1.5,1,1,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-28 factor SigD [Bacillus],bacteria
WP_100086169.1,-,0041988,88946,4.4e-6,24.5,0,9.4e-6,23.4,0,1.6,1,0,0,1,1,1,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Bacillus],bacteria
WP_008764719.1,-,0041988,88946,1.6e-28,96.5,0.1,2.5e-28,95.9,0.1,1.3,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacteroides thetaiotaomicron],bacteria
WP_008766239.1,-,0041988,88946,1.1e-26,90.6,0.9,2.4e-26,89.5,0.9,1.5,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides],bacteria
WP_008760363.1,-,0041988,88946,9.2e-26,87.7,0.2,1.6e-25,86.9,0.2,1.4,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor [Bacteroides],bacteria
WP_008767733.1,-,0041988,88946,1.3e-25,87.2,0.1,2.1e-25,86.5,0.1,1.4,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacteroides thetaiotaomicron],bacteria
WP_008761066.1,-,0041988,88946,3.3e-25,85.9,0.5,4.8e-25,85.4,0.5,1.3,1,0,0,1,1,1,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Bacteria],bacteria
WP_008760019.1,-,0041988,88946,4.6e-24,82.2,0.9,6.3e-24,81.8,0.9,1.2,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor [Bacteroides],bacteria
WP_008760422.1,-,0041988,88946,1.3e-22,77.6,0,1.8e-22,77.1,0,1.2,1,0,0,1,1,1,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Bacteroides],bacteria
WP_011108700.1,-,0041988,88946,1.6e-22,77.3,0.7,2.4e-22,76.7,0.7,1.3,1,0,0,1,1,1,1,sigma-70 family RNA polymerase sigma factor [Bacteroides thetaiotaomicron],bacteria
WP_008766766.1,-,0041988,88946,5.6e-22,75.5,0,9.3e-22,74.8,0,1.3,1,0,0,1,1,1,1,RNA polymerase sigma-70 factor [Bacteroides thetaiotaomicron],bacteria
WP_008766202.1,-,0041988,88946,5.8e-22,75.5,0.1,1e-21,74.7,0.1,1.4,1,0,0,1,1,1,1,sigma-70 family RNA polymerase sigma factor [Bacteroides thetaiotaomicron],bacteria
WP_008767954.1,-,0041988,88946,6.4e-22,75.4,0,9.9e-22,74.8,0,1.2,1,0,0,1,1,1,1,sigma-70 family RNA polymerase sigma factor [Bacteroides thetaiotaomicron],bacteria
WP_008767907.1,-,0041988,88946,1.4e-21,74.2,0,1.9e-21,73.9,0,1.2,1,0,0,1,1,1,1,RNA polymerase sigma-70 factor [Bacteroides thetaiotaomicron],bacteria
WP_008766632.1,-,0041988,88946,1.3e-20,71.1,0.8,1.9e-20,70.6,0,1.6,2,0,0,2,2,1,1,MULTISPECIES: RNA polymerase sigma factor RpoD/SigA [Bacteroidaceae],bacteria
WP_062695099.1,-,0041988,88946,2.1e-20,70.5,0,2.6e-20,70.2,0,1.2,1,0,0,1,1,1,1,RNA polymerase sigma-70 factor [Bacteroides thetaiotaomicron],bacteria
WP_011108581.1,-,0041988,88946,7.2e-20,68.8,0.3,1e-19,68.3,0.3,1.2,1,0,0,1,1,1,1,RNA polymerase sigma-70 factor [Bacteroides thetaiotaomicron],bacteria
WP_008766886.1,-,0041988,88946,2e-19,67.4,0.1,2.9e-19,66.8,0.1,1.2,1,0,0,1,1,1,1,RNA polymerase sigma-70 factor [Bacteroides thetaiotaomicron],bacteria
WP_008764449.1,-,0041988,88946,4.6e-19,66.2,0.1,7.2e-19,65.6,0.1,1.3,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides],bacteria
WP_011108473.1,-,0041988,88946,6.7e-19,65.7,0,1.2e-18,64.9,0,1.4,1,0,0,1,1,1,1,sigma-70 family RNA polymerase sigma factor [Bacteroides thetaiotaomicron],bacteria
WP_016268625.1,-,0041988,88946,1.2e-18,64.9,0.3,1.8e-18,64.3,0.3,1.3,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor [Bacteroides],bacteria
WP_011108735.1,-,0041988,88946,2.3e-18,63.9,0.1,4.7e-18,63,0.1,1.5,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides],bacteria
WP_008765839.1,-,0041988,88946,2.4e-18,63.9,0.1,3.9e-18,63.2,0.1,1.3,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides],bacteria
WP_011108357.1,-,0041988,88946,2.9e-18,63.6,0.2,4e-18,63.2,0.2,1.2,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacteroides thetaiotaomicron],bacteria
WP_062695819.1,-,0041988,88946,3.1e-18,63.6,0.1,4.4e-18,63.1,0.1,1.2,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bacteroides thetaiotaomicron],bacteria
WP_004308114.1,-,0041988,88946,4.1e-18,63.1,0.1,5.8e-18,62.7,0.1,1.2,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor [Bacteroidales],bacteria
WP_005682267.1,-,0041988,88946,1.2e-17,61.7,0.4,1.9e-17,61.1,0.4,1.3,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides],bacteria
WP_008760954.1,-,0041988,88946,1.6e-17,61.3,0.2,2.6e-17,60.6,0.2,1.3,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides],bacteria
WP_008761748.1,-,0041988,88946,1.7e-17,61.2,0.1,2.6e-17,60.6,0.1,1.3,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteria],bacteria
WP_008763441.1,-,0041988,88946,1.9e-17,61,0.1,2.6e-17,60.6,0.1,1.2,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor [Bacteroides],bacteria
WP_008762480.1,-,0041988,88946,2.6e-17,60.6,0.1,4.6e-17,59.8,0.1,1.4,1,0,0,1,1,1,1,sigma-70 family RNA polymerase sigma factor [Bacteroides thetaiotaomicron],bacteria
WP_008762155.1,-,0041988,88946,2.7e-17,60.6,0.4,4.4e-17,59.9,0.2,1.4,1,1,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor [Bacteroides],bacteria
WP_008766891.1,-,0041988,88946,2.8e-17,60.5,0.2,5.3e-17,59.6,0.1,1.6,2,0,0,2,2,1,1,sigma-70 family RNA polymerase sigma factor [Bacteroides thetaiotaomicron],bacteria
WP_008764520.1,-,0041988,88946,3.1e-17,60.4,0.4,5.6e-17,59.5,0.4,1.4,1,0,0,1,1,1,1,RNA polymerase sigma-70 factor [Bacteroides thetaiotaomicron],bacteria
WP_008765767.1,-,0041988,88946,3.7e-17,60.1,0.1,6.9e-17,59.2,0,1.5,2,0,0,2,2,1,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Bacteroides],bacteria
WP_062694661.1,-,0041988,88946,4.3e-17,59.9,0.2,7.4e-17,59.1,0.2,1.3,1,0,0,1,1,1,1,RNA polymerase sigma-70 factor [Bacteroides thetaiotaomicron],bacteria
WP_008762876.1,-,0041988,88946,7.4e-17,59.1,0.3,1.2e-16,58.4,0.3,1.3,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides],bacteria
WP_016269926.1,-,0041988,88946,7.4e-17,59.1,0.2,1.3e-16,58.3,0.2,1.4,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides],bacteria
WP_008764619.1,-,0041988,88946,7.7e-17,59.1,0,1.3e-16,58.4,0,1.2,1,0,0,1,1,1,1,sigma-70 family RNA polymerase sigma factor [Bacteroides thetaiotaomicron],bacteria
WP_008763624.1,-,0041988,88946,1e-16,58.7,0,1.8e-16,57.9,0,1.3,1,0,0,1,1,1,1,sigma-70 family RNA polymerase sigma factor [Bacteroides thetaiotaomicron],bacteria
WP_011109055.1,-,0041988,88946,2.3e-16,57.6,0.7,4.3e-16,56.7,0.7,1.4,1,0,0,1,1,1,1,RNA polymerase sigma-70 factor [Bacteroides thetaiotaomicron],bacteria
WP_008761425.1,-,0041988,88946,3.1e-16,57.1,0.2,4.2e-16,56.7,0.2,1.2,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides],bacteria
WP_008760619.1,-,0041988,88946,3.3e-16,57,0.1,8.3e-16,55.8,0.1,1.7,1,0,0,1,1,1,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Bacteroides],bacteria
WP_008763658.1,-,0041988,88946,4.5e-16,56.6,0.1,8.2e-16,55.8,0.1,1.5,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor [Bacteroides],bacteria
WP_008763953.1,-,0041988,88946,8.2e-16,55.8,0.3,1.3e-15,55.1,0.3,1.3,1,0,0,1,1,1,1,RNA polymerase sigma-70 factor [Bacteroides thetaiotaomicron],bacteria
WP_008767805.1,-,0041988,88946,1.2e-15,55.3,0.2,8.7e-15,52.5,0,2.2,2,1,0,2,2,2,1,sigma-70 family RNA polymerase sigma factor [Bacteroides thetaiotaomicron],bacteria
WP_008766735.1,-,0041988,88946,2.7e-15,54.1,2.5,4.2e-15,53.5,2.5,1.3,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides],bacteria
WP_008763979.1,-,0041988,88946,9.6e-15,52.4,0.1,1.5e-14,51.8,0.1,1.3,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides],bacteria
WP_048697630.1,-,0041988,88946,1.3e-14,52,0.2,2.9e-14,50.8,0,1.6,2,1,0,2,2,1,1,MULTISPECIES: RNA polymerase sigma factor [Bacteroides],bacteria
WP_008764987.1,-,0041988,88946,2e-14,51.4,0,2.8e-14,50.9,0,1.2,1,0,0,1,1,1,1,RNA polymerase sigma-70 factor [Bacteroides thetaiotaomicron],bacteria
WP_011109391.1,-,0041988,88946,2.5e-13,47.8,0.1,4.5e-13,47,0.1,1.4,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides],bacteria
WP_005681497.1,-,0041988,88946,4e-13,47.2,1.7,4.1e-13,47.1,0,1.8,3,0,0,3,3,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides],bacteria
WP_008760068.1,-,0041988,88946,6.4e-13,46.5,0.1,1e-12,45.9,0.1,1.3,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides],bacteria
WP_032841206.1,-,0041988,88946,9.1e-13,46,0.2,1.4e-12,45.4,0.2,1.3,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides],bacteria
WP_008762686.1,-,0041988,88946,3.1e-9,34.7,0.2,4.8e-9,34.1,0.2,1.2,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma-70 factor [Bacteroides],bacteria
WP_025307296.1,-,0041988,88946,1.2e-30,102.5,0.5,1.9e-30,101.9,0.5,1.3,1,0,0,1,1,1,1,sigma-70 family RNA polymerase sigma factor [Bdellovibrio bacteriovorus],bacteria
WP_025306971.1,-,0041988,88946,3.9e-23,78.5,0.5,2e-22,76.2,0.4,2.1,2,0,0,2,2,2,1,RNA polymerase sigma factor RpoD [Bdellovibrio bacteriovorus],bacteria
WP_025307382.1,-,0041988,88946,1e-21,73.9,0.1,1.6e-21,73.3,0.1,1.3,1,0,0,1,1,1,1,RNA polymerase sigma factor [Bdellovibrio bacteriovorus],bacteria
WP_155250046.1,-,0041988,88946,1.2e-20,70.4,0.4,2.2e-20,69.6,0.2,1.5,2,0,0,2,2,2,1,RNA polymerase sigma factor [Bdellovibrio bacteriovorus],bacteria
WP_025309100.1,-,0041988,88946,9e-15,51.7,0.1,1.6e-14,50.9,0.1,1.4,1,0,0,1,1,1,1,RNA polymerase factor sigma-32 [Bdellovibrio bacteriovorus],bacteria
WP_025309103.1,-,0041988,88946,1.1e-9,35.3,0,2.5e-9,34.2,0,1.5,1,0,0,1,1,1,1,FliA/WhiG family RNA polymerase sigma factor [Bdellovibrio bacteriovorus],bacteria
WP_002656292.1,-,0041988,88946,7.4e-21,70.2,0.1,2e-20,68.8,0.1,1.7,1,0,0,1,1,1,1,RNA polymerase sigma factor RpoD [Borreliella burgdorferi],bacteria
WP_002557358.1,-,0041988,88946,4.4e-20,67.7,0,6.4e-20,67.2,0,1.2,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor RpoS [Borreliaceae],bacteria
YP_002344396.1,-,0041988,88946,9e-22,73.3,0.1,2.1e-21,72.2,0.1,1.6,1,0,0,1,1,1,1,RNA polymerase sigma factor RpoD [Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819],bacteria
YP_002343525.1,-,0041988,88946,3.4e-5,20.2,0,6.6e-5,19.3,0,1.5,1,0,0,1,1,1,1,flagellar biosynthesis RNA polymerase sigma factor [Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819],bacteria
WP_003429425.1,-,0041988,88946,6.6e-28,94.2,0.1,1.2e-27,93.4,0.1,1.4,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor RpoD [Clostridiales],bacteria
WP_032506877.1,-,0041988,88946,1.8e-23,79.9,0.2,3.9e-23,78.9,0,1.6,2,0,0,2,2,2,1,RNA polymerase sigma factor [Clostridioides difficile],bacteria
WP_009889336.1,-,0041988,88946,4.1e-20,69.2,0,7.5e-20,68.4,0,1.4,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor RpoD/SigA [Clostridiales],bacteria
WP_003416101.1,-,0041988,88946,9.5e-20,68,0,1.8e-19,67.2,0,1.5,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sporulation sigma factor SigG [Clostridiales],bacteria
WP_011860953.1,-,0041988,88946,7e-19,65.3,0,1.1e-18,64.6,0,1.3,1,0,0,1,1,1,1,RNA polymerase sporulation sigma factor SigF [Clostridioides difficile],bacteria
WP_009892548.1,-,0041988,88946,2e-18,63.8,0,3e-18,63.2,0,1.3,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sporulation sigma factor SigH [Clostridiales],bacteria
WP_021361826.1,-,0041988,88946,1.5e-17,61,0,1.6e-17,60.9,0,1,1,0,0,1,1,1,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Clostridiales],bacteria
WP_003436663.1,-,0041988,88946,6.9e-17,58.9,0.2,1.3e-16,58,0.2,1.4,1,0,0,1,1,1,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Clostridiales],bacteria
WP_003439159.1,-,0041988,88946,2.2e-15,54,0,3.3e-15,53.5,0,1.2,1,0,0,1,1,1,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Clostridiales],bacteria
WP_003416098.1,-,0041988,88946,3e-15,53.6,0,4.4e-15,53.1,0,1.2,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sporulation sigma factor SigE [Clostridiales],bacteria
WP_003420464.1,-,0041988,88946,3.8e-12,43.7,0.2,5.9e-12,43.1,0.2,1.2,1,0,0,1,1,1,1,MULTISPECIES: SigB/SigF/SigG family RNA polymerase sigma factor [Clostridiales],bacteria
WP_003435969.1,-,0041988,88946,2.4e-10,37.9,0,5.9e-10,36.6,0,1.6,2,0,0,2,2,2,1,MULTISPECIES: FliA/WhiG family RNA polymerase sigma factor [Clostridiales],bacteria
WP_014311116.1,-,0041988,88946,6.6e-25,83.8,2,1.3e-24,82.9,2,1.4,1,0,0,1,1,1,1,sigma-70 family RNA polymerase sigma factor [Corynebacterium diphtheriae],bacteria
WP_014318785.1,-,0041988,88946,1.5e-24,82.7,0.1,3.2e-24,81.6,0.1,1.5,1,0,0,1,1,1,1,sigma-70 family RNA polymerase sigma factor [Corynebacterium diphtheriae],bacteria
WP_003851787.1,-,0041988,88946,3.6e-24,81.5,0.3,1.1e-23,79.9,0.3,1.8,1,0,0,1,1,1,1,MULTISPECIES: RNA polymerase sigma factor [Corynebacterium],bacteria
WP_021334972.1,-,0041988,88946,4.1e-24,81.3,0,6.4e-24,80.7,0,1.3,1,0,0,1,1,1,1,RNA polymerase sigma factor SigE [Corynebacterium diphtheriae],bacteria
WP_014301156.1,-,0041988,88946,2e-22,75.9,0.4,3e-22,75.3,0.4,1.3,1,0,0,1,1,1,1,sigma-70 family RNA polymerase sigma factor [Corynebacterium diphtheriae],bacteria
WP_003851800.1,-,0041988,88946,2e-22,75.9,0.1,4.3e-22,74.8,0.1,1.6,1,0,0,1,1,1,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Corynebacterium],bacteria
WP_041740603.1,-,0041988,88946,7e-21,70.9,2.6,7.5e-21,70.8,1,1.8,1,1,1,2,2,2,1,RNA polymerase sigma factor [Corynebacterium diphtheriae],bacteria
WP_014306532.1,-,0041988,88946,6.6e-16,55,0,1.1e-15,54.2,0,1.3,1,0,0,1,1,1,1,sigma-70 family RNA polymerase sigma factor [Corynebacterium diphtheriae],bacteria
WP_014308159.1,-,0041988,88946,5.3e-15,52.1,1.6,1e-14,51.2,1.6,1.5,1,0,0,1,1,1,1,sigma-70 family RNA polymerase sigma factor [Corynebacterium diphtheriae],bacteria
WP_027480180.1,-,0041988,88946,1.5e-26,89.6,2.5,1.8e-26,89.3,0.6,1.9,2,0,0,2,2,2,1,RNA polymerase sigma factor [Deinococcus radiodurans],bacteria
NP_417068.1,-,0041988,88946,5.8e-32,107.4,0,9.5e-32,106.7,0,1.4,1,0,0,1,1,1,1,RNA polymerase sigma E factor [Escherichia coli str. K-12 substr. MG1655],bacteria
NP_417221.1,-,0041988,88946,2.6e-23,79.6,0.6,5e-23,78.8,0.6,1.4,1,0,0,1,1,1,1,RNA polymerase,bacteria
NP_417539.1,-,0041988,88946,1.5e-21,74,0.2,4.9e-21,72.4,0.2,1.9,1,0,0,1,1,1,1,RNA polymerase,bacteria
NP_417918.1,-,0041988,88946,7.7e-17,58.9,0.1,1.5e-16,58,0.1,1.5,1,0,0,1,1,1,1,RNA polymerase,bacteria
NP_418713.1,-,0041988,88946,9e-14,49.1,0,1.2e-13,48.6,0,1.2,1,0,0,1,1,1,1,RNA polymerase sigma factor FecI [Escherichia coli str. K-12 substr. MG1655],bacteria
NP_416432.3,-,0041988,88946,4.7e-10,37.2,0.4,9e-10,36.3,0.4,1.4,1,0,0,1,1,1,1,RNA polymerase,bacteria
WP_161595577.1,-,0041988,88946,8.2e-20,66.9,0,2.2e-19,65.5,0,1.7,1,0,0,1,1,1,1,RNA polymerase sigma factor RpoD [Helicobacter pylori],bacteria
WP_000602430.1,-,0041988,88946,1.4e-6,24.5,0.1,2.6e-6,23.7,0.1,1.4,1,0,0,1,1,1,1,RNA polymerase sigma factor FliA [Helicobacter pylori],bacteria
NP_464979.1,-,0041988,88946,4.6e-27,91.1,0.1,8.9e-27,90.2,0.1,1.5,1,0,0,1,1,1,1,RNA polymerase sigma factor RpoD [Listeria monocytogenes EGD-e],bacteria
NP_463952.1,-,0041988,88946,2.9e-22,75.7,0.1,4.1e-22,75.3,0.1,1.3,1,0,0,1,1,1,1,RNA polymerase factor sigma C [Listeria monocytogenes EGD-e],bacteria
NP_463774.1,-,0041988,88946,4.4e-18,62.4,0.1,6.4e-18,61.8,0.1,1.3,1,0,0,1,1,1,1,RNA polymerase factor sigma-70 [Listeria monocytogenes EGD-e],bacteria
NP_464421.1,-,0041988,88946,9e-16,54.9,0,1.6e-15,54.1,0,1.4,1,0,0,1,1,1,1,RNA polymerase sigma factor SigB [Listeria monocytogenes EGD-e],bacteria
NP_218428.1,-,0041988,88946,1.9e-28,96,2,2.9e-28,95.4,2,1.3,1,0,0,1,1,1,1,ECF RNA polymerase sigma factor SigM [Mycobacterium tuberculosis H37Rv],bacteria
NP_215737.1,-,0041988,88946,2.1e-25,86.3,0.4,3.3e-25,85.6,0.4,1.3,1,0,0,1,1,1,1,ECF RNA polymerase sigma factor SigE [Mycobacterium tuberculosis H37Rv],bacteria
NP_214696.1,-,0041988,88946,1.3e-23,80.5,0.1,4.7e-23,78.7,0,1.9,2,0,0,2,2,2,1,ECF RNA polymerase sigma factor SigG [Mycobacterium tuberculosis H37Rv],bacteria
NP_217739.1,-,0041988,88946,1.3e-23,80.5,0.1,2.3e-23,79.7,0.1,1.4,1,0,0,1,1,1,1,ECF RNA polymerase sigma factor SigH [Mycobacterium tuberculosis H37Rv],bacteria
NP_217219.1,-,0041988,88946,6.4e-23,78.3,0.3,6.4e-23,78.3,0.3,2,2,0,0,2,2,2,1,RNA polymerase sigma factor SigA [Mycobacterium tuberculosis H37Rv],bacteria
NP_217226.1,-,0041988,88946,6.5e-23,78.3,0.2,1.2e-22,77.4,0.2,1.4,1,0,0,1,1,1,1,RNA polymerase sigma factor SigB [Mycobacterium tuberculosis H37Rv],bacteria
NP_216585.1,-,0041988,88946,7.8e-22,74.8,0.4,1.3e-21,74.1,0.4,1.4,1,0,0,1,1,1,1,ECF RNA polymerase sigma factor SigC [Mycobacterium tuberculosis H37Rv],bacteria
NP_215249.1,-,0041988,88946,2.6e-21,73.1,0.4,2.6e-21,73.1,0.4,1.5,2,0,0,2,2,2,1,ECF RNA polymerase sigma factor SigL [Mycobacterium tuberculosis H37Rv],bacteria
NP_214959.1,-,0041988,88946,1.5e-19,67.5,0.3,2.7e-19,66.6,0.3,1.5,1,0,0,1,1,1,1,ECF RNA polymerase sigma factor SigK [Mycobacterium tuberculosis H37Rv],bacteria
NP_217931.1,-,0041988,88946,3e-18,63.3,0.2,4.6e-18,62.7,0.2,1.3,1,0,0,1,1,1,1,ECF RNA polymerase sigma factor SigD [Mycobacterium tuberculosis H37Rv],bacteria
NP_217845.1,-,0041988,88946,2.1e-13,47.8,0.1,6.4e-13,46.2,0.1,1.7,1,0,0,1,1,1,1,ECF RNA polymerase sigma factor SigJ [Mycobacterium tuberculosis H37Rv],bacteria
NP_215705.1,-,0041988,88946,1.4e-12,45.2,0.2,3e-12,44.1,0.2,1.5,1,0,0,1,1,1,1,ECF RNA polymerase sigma factor SigI [Mycobacterium tuberculosis H37Rv],bacteria
NP_217803.1,-,0041988,88946,2.1e-9,34.9,0,3.6e-9,34.2,0,1.3,1,0,0,1,1,1,1,RNA polymerase sigma factor SigF [Mycobacterium tuberculosis H37Rv],bacteria
WP_026114044.1,-,0041988,88946,6.6e-30,101.5,0.1,1.1e-29,100.8,0.1,1.3,1,0,0,1,1,1,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Myxococcus],bacteria
WP_011554720.1,-,0041988,88946,1.4e-29,100.4,1.2,2.2e-29,99.8,1.2,1.3,1,0,0,1,1,1,1,MULTISPECIES: sigma-70 family RNA polymerase sigma factor [Myxococcus],bacteria
WP_026113989.1,-,0041988,88946,2.8e-29,99.5,0.5,5.1e-29,98.7,0.1,1.5,2,0,0,2,2,1,1,MULTISPECIES: RNA polymerase sigma factor [Myxococcus],bacteria
